online user,# Spark workers,number of VMs,size of data,Amount of memory of workers,# cores of workers,total memory of VMs/local machine,#cores of VMs,think time,type of ML task,on-prem,throughput
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06567164179
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06518518519
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06470588235
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06423357664
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06666666667
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.06618705036
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.046
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.04577114428
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.04752475248
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.04729064039
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.04705882353
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0487804878
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.04854368932
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03745318352
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03880597015
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03866171004
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03851851852
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03837638376
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03970588235
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03956043956
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03233532934
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03223880597
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03333333333
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03323442136
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03313609467
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03421828909
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.029
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0289276808
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02985074627
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02977667494
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0297029703
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02962962963
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03054187192
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02655246253
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02651461155
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02645803698
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02725337119
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02719546742
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02713780919
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02792665726
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02473454091
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0246882793
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02538892346
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02534161491
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02529448233
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02524752475
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02594193947
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02330743618
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02330743618
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02326869806
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0232300885
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02385422419
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02381477398
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02377545405
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0222
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02216674988
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0221335992
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02269785963
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02265275708
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02261904762
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02258543834
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02314540059
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02311111111
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02307692308
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02363367799
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02359882006
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0235640648
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02411764706
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02408223201
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02404692082
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02401171303
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02456140351
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02452554745
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02448979592
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02445414847
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.025
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02496371553
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02492753623
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02547033285
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02543352601
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0253968254
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02593659942
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02589928058
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02586206897
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02582496413
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02636103152
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02632331903
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02628571429
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02624821683
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02678062678
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02674253201
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02670454545
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02723404255
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02719546742
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02715700141
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02768361582
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02764456982
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0276056338
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02756680731
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02808988764
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02805049088
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02801120448
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02853146853
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02849162011
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02845188285
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02841225627
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02892906815
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02888888889
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02884882108
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02936288089
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02932226833
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02928176796
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02924137931
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02975206612
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02971114168
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02967032967
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03017832647
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0301369863
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03009575923
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0306010929
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03055934516
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03051771117
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03047619048
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03097826087
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03093622795
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03089430894
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03085250338
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03135135135
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03130904184
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03126684636
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03176312248
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03172043011
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03167785235
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03217158177
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03212851406
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0320855615
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03204272363
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03253333333
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03249001332
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03244680851
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03240371846
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03289124668
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03284768212
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0328042328
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03328929987
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03324538259
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03320158103
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03368421053
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03363994744
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03359580052
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03355176933
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03403141361
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0339869281
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03394255875
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03389830508
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.034375
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03433029909
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03428571429
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03476005188
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03471502591
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03467011643
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03514211886
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03509677419
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03505154639
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03500643501
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03484201537
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03479744136
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03475298126
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03470863462
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03466440102
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03462028002
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03457627119
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0345323741
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03448858833
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03444491347
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03440134907
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03435789474
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03431455004
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03427131457
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03422818792
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03418516967
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03414225941
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03409945675
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03405676127
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03401417257
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03397169026
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03392931393
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03388704319
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03384487764
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0338028169
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03376086057
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03371900826
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0336772596
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03363561418
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03359407163
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03355263158
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03351129363
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03347005742
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03342892257
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03338788871
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03334695546
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03330612245
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03326538932
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0332247557
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03318422123
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03314378554
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03310344828
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03306320908
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03302306758
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03298302344
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0329430763
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03290322581
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03286347161
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03282381335
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0327842507
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03274478331
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03270541082
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03266613291
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03262694922
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03258785942
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03254886318
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03250996016
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03247115002
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03243243243
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03239380707
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03235527359
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03231683168
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03227848101
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03224022126
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03220205209
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0321639732
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03212598425
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03208808494
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03205027494
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03201255394
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03197492163
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03193737769
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03189992181
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03186255369
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03182527301
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03178807947
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03175097276
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03171395258
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03167701863
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03164017061
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03160340821
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03156673114
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0315301391
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0314936318
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03145720894
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03142087023
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03138461538
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0313484441
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0313123561
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03127635109
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03124042879
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03120458891
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03116883117
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03113315528
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03109756098
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03106204796
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03102661597
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03099126472
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03095599393
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03092080333
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03088569266
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03085066163
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03081570997
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03078083742
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03074604371
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03071132857
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03067669173
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03064213293
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03060765191
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03057324841
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03053892216
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0305046729
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03047050037
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03043640433
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0304023845
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03036844064
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03033457249
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0303007798
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03026706231
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03023341979
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03019985196
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0301663586
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03013293944
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03009959425
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03006632277
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03003312477
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.03
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02996694822
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02993396919
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02990106266
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0298682284
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02983546618
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02980277575
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02977015688
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02973760933
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02970513287
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02967272727
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0296403923
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02960812772
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02957593331
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02954380883
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02951175407
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02947976879
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02944785276
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02941600577
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02938422758
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02935251799
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02932087675
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02928930366
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02925779849
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02922636103
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02919499106
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02916368835
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0291324527
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02910128388
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02907018169
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02903914591
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02900817632
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02897727273
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02894643491
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02891566265
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02888495575
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.028854314
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0288237372
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02879322512
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02876277758
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02873239437
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02870207527
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0286718201
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02864162864
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.0286115007
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02858143608
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02855143457
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02852149598
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02849162011
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02846180677
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02843205575
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02840236686
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02837273992
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02834317471
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02831367106
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02828422877
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,0.02825484765
